Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,9,7,4.6666,4.6667,0,-25.6666,-35,0
0,1,9,6,4.6667,4.6667,0,-25.6666,-39.6666,0
0,1,10,6,4.6667,4.6666,0,-21,-39.6666,0
0,1,11,6,4.6667,4.6667,0,-16.3334,-39.6666,0
0,1,11,7,4.6666,4.6667,0,-16.3334,-35,0
0,1,11,8,4.6667,4.6667,0,-16.3334,-30.3333,0
0,1,10,8,4.6667,4.6666,0,-21,-30.3333,0
0,0,11,7,4.6666,4.6667,0,-16.3334,-35,0
0,1,10,8,4.6667,4.6666,0,-21,-30.3333,0
0,1,10,7,4.6666,4.6666,0,-21,-35,0
0,1,10,6,4.6667,4.6666,0,-21,-39.6666,0
0,1,11,6,4.6667,4.6667,0,-16.3334,-39.6666,0
0,1,12,6,4.6667,4.66667,0,-11.6667,-39.6666,0
0,1,12,7,4.6666,4.66667,0,-11.6667,-35,0
0,1,12,8,4.6667,4.66667,0,-11.6667,-30.3333,0
0,1,11,8,4.6667,4.6667,0,-16.3334,-30.3333,0
0,0,12,7,4.6666,4.66667,0,-11.6667,-35,0
0,1,11,8,4.6667,4.6667,0,-16.3334,-30.3333,0
0,1,11,7,4.6666,4.6667,0,-16.3334,-35,0
0,1,11,6,4.6667,4.6667,0,-16.3334,-39.6666,0
0,1,12,6,4.6667,4.66667,0,-11.6667,-39.6666,0
0,1,13,6,4.6667,4.66667,0,-7,-39.6666,0
0,1,13,7,4.6666,4.66667,0,-7,-35,0
0,1,13,8,4.6667,4.66667,0,-7,-30.3333,0
0,1,12,8,4.6667,4.66667,0,-11.6667,-30.3333,0
0,0,13,7,4.6666,4.66667,0,-7,-35,0
0,1,12,8,4.6667,4.66667,0,-11.6667,-30.3333,0
0,1,12,7,4.6666,4.66667,0,-11.6667,-35,0
0,1,12,6,4.6667,4.66667,0,-11.6667,-39.6666,0
0,1,13,6,4.6667,4.66667,0,-7,-39.6666,0
0,1,14,6,4.6667,4.66666,0,-2.33333,-39.6666,0
0,1,14,7,4.6666,4.66666,0,-2.33333,-35,0
0,1,14,8,4.6667,4.66666,0,-2.33333,-30.3333,0
0,1,13,8,4.6667,4.66667,0,-7,-30.3333,0
0,0,14,7,4.6666,4.66666,0,-2.33333,-35,0
0,1,13,8,4.6667,4.66667,0,-7,-30.3333,0
0,1,13,7,4.6666,4.66667,0,-7,-35,0
0,1,13,6,4.6667,4.66667,0,-7,-39.6666,0
0,1,14,6,4.6667,4.66666,0,-2.33333,-39.6666,0
0,1,15,6,4.6667,4.66667,0,2.33334,-39.6666,0
0,1,15,7,4.6666,4.66667,0,2.33334,-35,0
0,1,15,8,4.6667,4.66667,0,2.33334,-30.3333,0
0,1,14,8,4.6667,4.66666,0,-2.33333,-30.3333,0
0,0,15,7,4.6666,4.66667,0,2.33334,-35,0
0,1,14,8,4.6667,4.66666,0,-2.33333,-30.3333,0
0,1,14,7,4.6666,4.66666,0,-2.33333,-35,0
0,1,14,6,4.6667,4.66666,0,-2.33333,-39.6666,0
0,1,15,6,4.6667,4.66667,0,2.33334,-39.6666,0
0,1,16,6,4.6667,4.66667,0,7,-39.6666,0
0,1,16,7,4.6666,4.66667,0,7,-35,0
0,1,16,8,4.6667,4.66667,0,7,-30.3333,0
0,1,15,8,4.6667,4.66667,0,2.33334,-30.3333,0
0,0,16,7,4.6666,4.66667,0,7,-35,0
0,1,15,8,4.6667,4.66667,0,2.33334,-30.3333,0
0,1,15,7,4.6666,4.66667,0,2.33334,-35,0
0,1,15,6,4.6667,4.66667,0,2.33334,-39.6666,0
0,1,16,6,4.6667,4.66667,0,7,-39.6666,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,16,8,4.6667,4.66667,0,7,-30.3333,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,23,7,4.6666,4.6667,0,39.6666,-35,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,23,6,4.6667,4.6667,0,39.6666,-39.6666,0
0,1,24,6,4.6667,4.6667,0,44.3334,-39.6666,0
0,1,24,7,4.6666,4.6667,0,44.3334,-35,0
0,1,24,8,4.6667,4.6667,0,44.3334,-30.3333,0
0,1,23,8,4.6667,4.6667,0,39.6666,-30.3333,0
0,0,24,7,4.6666,4.6667,0,44.3334,-35,0
0,1,23,8,4.6667,4.6667,0,39.6666,-30.3333,0
0,1,23,7,4.6666,4.6667,0,39.6666,-35,0
0,1,23,6,4.6667,4.6667,0,39.6666,-39.6666,0
0,1,24,6,4.6667,4.6667,0,44.3334,-39.6666,0
0,1,25,6,4.6667,4.6666,0,49,-39.6666,0
0,1,25,7,4.6666,4.6666,0,49,-35,0
0,1,25,8,4.6667,4.6666,0,49,-30.3333,0
0,1,24,8,4.6667,4.6667,0,44.3334,-30.3333,0
0,0,25,7,4.6666,4.6666,0,49,-35,0
0,1,24,8,4.6667,4.6667,0,44.3334,-30.3333,0
0,1,24,7,4.6666,4.6667,0,44.3334,-35,0
0,1,24,6,4.6667,4.6667,0,44.3334,-39.6666,0
0,1,25,6,4.6667,4.6666,0,49,-39.6666,0
0,1,26,6,4.6667,4.6667,0,53.6666,-39.6666,0
0,1,26,7,4.6666,4.6667,0,53.6666,-35,0
0,1,26,8,4.6667,4.6667,0,53.6666,-30.3333,0
0,1,25,8,4.6667,4.6666,0,49,-30.3333,0
0,0,26,7,4.6666,4.6667,0,53.6666,-35,0
0,1,25,8,4.6667,4.6666,0,49,-30.3333,0
0,1,25,7,4.6666,4.6666,0,49,-35,0
0,1,25,6,4.6667,4.6666,0,49,-39.6666,0
0,1,26,6,4.6667,4.6667,0,53.6666,-39.6666,0
0,1,27,6,4.6667,4.6667,0,58.3334,-39.6666,0
0,1,27,7,4.6666,4.6667,0,58.3334,-35,0
0,1,27,8,4.6667,4.6667,0,58.3334,-30.3333,0
0,1,26,8,4.6667,4.6667,0,53.6666,-30.3333,0
0,0,27,7,4.6666,4.6667,0,58.3334,-35,0
0,1,26,8,4.6667,4.6667,0,53.6666,-30.3333,0
0,1,26,7,4.6666,4.6667,0,53.6666,-35,0
0,1,26,6,4.6667,4.6667,0,53.6666,-39.6666,0
0,1,27,6,4.6667,4.6667,0,58.3334,-39.6666,0
0,1,28,6,4.6667,4.6666,0,63,-39.6666,0
0,1,28,7,4.6666,4.6666,0,63,-35,0
0,1,28,8,4.6667,4.6666,0,63,-30.3333,0
0,1,27,8,4.6667,4.6667,0,58.3334,-30.3333,0
0,0,28,7,4.6666,4.6666,0,63,-35,0
0,1,27,8,4.6667,4.6667,0,58.3334,-30.3333,0
0,1,27,7,4.6666,4.6667,0,58.3334,-35,0
0,1,27,6,4.6667,4.6667,0,58.3334,-39.6666,0
0,1,28,6,4.6667,4.6666,0,63,-39.6666,0
0,1,29,6,4.6667,4.6667,0,67.6666,-39.6666,0
0,1,29,7,4.6666,4.6667,0,67.6666,-35,0
0,1,29,8,4.6667,4.6667,0,67.6666,-30.3333,0
0,1,28,8,4.6667,4.6666,0,63,-30.3333,0
0,0,29,7,4.6666,4.6667,0,67.6666,-35,0
0,1,28,8,4.6667,4.6666,0,63,-30.3333,0
0,1,28,7,4.6666,4.6666,0,63,-35,0
0,1,28,6,4.6667,4.6666,0,63,-39.6666,0
0,1,29,6,4.6667,4.6667,0,67.6666,-39.6666,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,8,4.6667,4.6667,0,67.6666,-30.3333,0
0,0,0,8,4.6667,4.6667,0,-67.6666,-30.3333,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,7,4.6666,4.6667,0,-67.6666,-35,0
0,1,1,7,4.6666,4.6666,0,-63,-35,0
0,1,1,8,4.6667,4.6666,0,-63,-30.3333,0
0,1,1,9,4.6667,4.6666,0,-63,-25.6666,0
0,1,0,9,4.6667,4.6667,0,-67.6666,-25.6666,0
0,0,1,8,4.6667,4.6666,0,-63,-30.3333,0
0,1,0,9,4.6667,4.6667,0,-67.6666,-25.6666,0
0,1,0,8,4.6667,4.6667,0,-67.6666,-30.3333,0
0,1,0,7,4.6666,4.6667,0,-67.6666,-35,0
0,1,1,7,4.6666,4.6666,0,-63,-35,0
0,1,2,7,4.6666,4.6667,0,-58.3334,-35,0
0,1,2,8,4.6667,4.6667,0,-58.3334,-30.3333,0
0,1,2,9,4.6667,4.6667,0,-58.3334,-25.6666,0
0,1,1,9,4.6667,4.6666,0,-63,-25.6666,0
0,0,2,8,4.6667,4.6667,0,-58.3334,-30.3333,0
0,1,1,9,4.6667,4.6666,0,-63,-25.6666,0
0,1,1,8,4.6667,4.6666,0,-63,-30.3333,0
0,1,1,7,4.6666,4.6666,0,-63,-35,0
0,1,2,7,4.6666,4.6667,0,-58.3334,-35,0
0,1,3,7,4.6666,4.6667,0,-53.6666,-35,0
0,1,3,8,4.6667,4.6667,0,-53.6666,-30.3333,0
0,1,3,9,4.6667,4.6667,0,-53.6666,-25.6666,0
0,1,2,9,4.6667,4.6667,0,-58.3334,-25.6666,0
0,0,3,8,4.6667,4.6667,0,-53.6666,-30.3333,0
0,1,2,9,4.6667,4.6667,0,-58.3334,-25.6666,0
0,1,2,8,4.6667,4.6667,0,-58.3334,-30.3333,0
0,1,2,7,4.6666,4.6667,0,-58.3334,-35,0
0,1,3,7,4.6666,4.6667,0,-53.6666,-35,0
0,1,4,7,4.6666,4.6666,0,-49,-35,0
0,1,4,8,4.6667,4.6666,0,-49,-30.3333,0
0,1,4,9,4.6667,4.6666,0,-49,-25.6666,0
0,1,3,9,4.6667,4.6667,0,-53.6666,-25.6666,0
0,0,4,8,4.6667,4.6666,0,-49,-30.3333,0
0,1,3,9,4.6667,4.6667,0,-53.6666,-25.6666,0
0,1,3,8,4.6667,4.6667,0,-53.6666,-30.3333,0
0,1,3,7,4.6666,4.6667,0,-53.6666,-35,0
0,1,4,7,4.6666,4.6666,0,-49,-35,0
0,1,5,7,4.6666,4.6667,0,-44.3334,-35,0
0,1,5,8,4.6667,4.6667,0,-44.3334,-30.3333,0
0,1,5,9,4.6667,4.6667,0,-44.3334,-25.6666,0
0,1,4,9,4.6667,4.6666,0,-49,-25.6666,0
0,0,5,8,4.6667,4.6667,0,-44.3334,-30.3333,0
0,1,4,9,4.6667,4.6666,0,-49,-25.6666,0
0,1,4,8,4.6667,4.6666,0,-49,-30.3333,0
0,1,4,7,4.6666,4.6666,0,-49,-35,0
0,1,5,7,4.6666,4.6667,0,-44.3334,-35,0
0,1,6,7,4.6666,4.6667,0,-39.6666,-35,0
0,1,6,8,4.6667,4.6667,0,-39.6666,-30.3333,0
0,1,6,9,4.6667,4.6667,0,-39.6666,-25.6666,0
0,1,5,9,4.6667,4.6667,0,-44.3334,-25.6666,0
0,0,6,8,4.6667,4.6667,0,-39.6666,-30.3333,0
0,1,5,9,4.6667,4.6667,0,-44.3334,-25.6666,0
0,1,5,8,4.6667,4.6667,0,-44.3334,-30.3333,0
0,1,5,7,4.6666,4.6667,0,-44.3334,-35,0
0,1,6,7,4.6666,4.6667,0,-39.6666,-35,0
0,1,7,7,4.6666,4.6666,0,-35,-35,0
0,1,7,8,4.6667,4.6666,0,-35,-30.3333,0
0,1,7,9,4.6667,4.6666,0,-35,-25.6666,0
0,1,6,9,4.6667,4.6667,0,-39.6666,-25.6666,0
0,0,7,8,4.6667,4.6666,0,-35,-30.3333,0
0,1,6,9,4.6667,4.6667,0,-39.6666,-25.6666,0
0,1,6,8,4.6667,4.6667,0,-39.6666,-30.3333,0
0,1,6,7,4.6666,4.6667,0,-39.6666,-35,0
0,1,7,7,4.6666,4.6666,0,-35,-35,0
0,1,8,7,4.6666,4.6667,0,-30.3333,-35,0
0,1,8,8,4.6667,4.6667,0,-30.3333,-30.3333,0
0,1,8,9,4.6667,4.6667,0,-30.3333,-25.6666,0
0,1,7,9,4.6667,4.6666,0,-35,-25.6666,0
0,0,8,8,4.6667,4.6667,0,-30.3333,-30.3333,0
0,1,7,9,4.6667,4.6666,0,-35,-25.6666,0
0,1,7,8,4.6667,4.6666,0,-35,-30.3333,0
0,1,7,7,4.6666,4.6666,0,-35,-35,0
0,1,8,7,4.6666,4.6667,0,-30.3333,-35,0
0,1,9,7,4.6666,4.6667,0,-25.6666,-35,0
0,1,9,8,4.6667,4.6667,0,-25.6666,-30.3333,0
0,1,9,9,4.6667,4.6667,0,-25.6666,-25.6666,0
0,1,8,9,4.6667,4.6667,0,-30.3333,-25.6666,0
0,0,9,8,4.6667,4.6667,0,-25.6666,-30.3333,0
0,1,8,9,4.6667,4.6667,0,-30.3333,-25.6666,0
0,1,8,8,4.6667,4.6667,0,-30.3333,-30.3333,0
0,1,8,7,4.6666,4.6667,0,-30.3333,-35,0
0,1,9,7,4.6666,4.6667,0,-25.6666,-35,0
0,1,10,7,4.6666,4.6666,0,-21,-35,0
0,1,10,8,4.6667,4.6666,0,-21,-30.3333,0
0,1,10,9,4.6667,4.6666,0,-21,-25.6666,0
0,1,9,9,4.6667,4.6667,0,-25.6666,-25.6666,0
0,0,10,8,4.6667,4.6666,0,-21,-30.3333,0
0,1,9,9,4.6667,4.6667,0,-25.6666,-25.6666,0
0,1,9,8,4.6667,4.6667,0,-25.6666,-30.3333,0
0,1,9,7,4.6666,4.6667,0,-25.6666,-35,0
0,1,10,7,4.6666,4.6666,0,-21,-35,0
0,1,11,7,4.6666,4.6667,0,-16.3334,-35,0
0,1,11,8,4.6667,4.6667,0,-16.3334,-30.3333,0
0,1,11,9,4.6667,4.6667,0,-16.3334,-25.6666,0
0,1,10,9,4.6667,4.6666,0,-21,-25.6666,0
0,0,11,8,4.6667,4.6667,0,-16.3334,-30.3333,0
0,1,10,9,4.6667,4.6666,0,-21,-25.6666,0
0,1,10,8,4.6667,4.6666,0,-21,-30.3333,0
0,1,10,7,4.6666,4.6666,0,-21,-35,0
0,1,11,7,4.6666,4.6667,0,-16.3334,-35,0
0,1,12,7,4.6666,4.66667,0,-11.6667,-35,0
0,1,12,8,4.6667,4.66667,0,-11.6667,-30.3333,0
0,1,12,9,4.6667,4.66667,0,-11.6667,-25.6666,0
0,1,11,9,4.6667,4.6667,0,-16.3334,-25.6666,0
0,0,12,8,4.6667,4.66667,0,-11.6667,-30.3333,0
0,1,11,9,4.6667,4.6667,0,-16.3334,-25.6666,0
0,1,11,8,4.6667,4.6667,0,-16.3334,-30.3333,0
0,1,11,7,4.6666,4.6667,0,-16.3334,-35,0
0,1,12,7,4.6666,4.66667,0,-11.6667,-35,0
0,1,13,7,4.6666,4.66667,0,-7,-35,0
0,1,13,8,4.6667,4.66667,0,-7,-30.3333,0
0,1,13,9,4.6667,4.66667,0,-7,-25.6666,0
0,1,12,9,4.6667,4.66667,0,-11.6667,-25.6666,0
0,0,13,8,4.6667,4.66667,0,-7,-30.3333,0
0,1,12,9,4.6667,4.66667,0,-11.6667,-25.6666,0
0,1,12,8,4.6667,4.66667,0,-11.6667,-30.3333,0
0,1,12,7,4.6666,4.66667,0,-11.6667,-35,0
0,1,13,7,4.6666,4.66667,0,-7,-35,0
0,1,14,7,4.6666,4.66666,0,-2.33333,-35,0
0,1,14,8,4.6667,4.66666,0,-2.33333,-30.3333,0
0,1,14,9,4.6667,4.66666,0,-2.33333,-25.6666,0
0,1,13,9,4.6667,4.66667,0,-7,-25.6666,0
0,0,14,8,4.6667,4.66666,0,-2.33333,-30.3333,0
0,1,13,9,4.6667,4.66667,0,-7,-25.6666,0
0,1,13,8,4.6667,4.66667,0,-7,-30.3333,0
0,1,13,7,4.6666,4.66667,0,-7,-35,0
0,1,14,7,4.6666,4.66666,0,-2.33333,-35,0
0,1,15,7,4.6666,4.66667,0,2.33334,-35,0
0,1,15,8,4.6667,4.66667,0,2.33334,-30.3333,0
0,1,15,9,4.6667,4.66667,0,2.33334,-25.6666,0
0,1,14,9,4.6667,4.66666,0,-2.33333,-25.6666,0
0,0,15,8,4.6667,4.66667,0,2.33334,-30.3333,0
0,1,14,9,4.6667,4.66666,0,-2.33333,-25.6666,0
0,1,14,8,4.6667,4.66666,0,-2.33333,-30.3333,0
0,1,14,7,4.6666,4.66666,0,-2.33333,-35,0
0,1,15,7,4.6666,4.66667,0,2.33334,-35,0
0,1,16,7,4.6666,4.66667,0,7,-35,0
0,1,16,8,4.6667,4.66667,0,7,-30.3333,0
1,1,0,0,0,0,0,0,0,0
0,1,15,9,4.6667,4.66667,0,2.33334,-25.6666,0
0,0,16,8,4.6667,4.66667,0,7,-30.3333,0
0,1,15,9,4.6667,4.66667,0,2.33334,-25.6666,0
0,1,15,8,4.6667,4.66667,0,2.33334,-30.3333,0
0,1,15,7,4.6666,4.66667,0,2.33334,-35,0
0,1,16,7,4.6666,4.66667,0,7,-35,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0
0,0,23,8,4.6667,4.6667,0,39.6666,-30.3333,0
0,1,22,9,4.6667,4.6666,0,35,-25.6666,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,23,7,4.6666,4.6667,0,39.6666,-35,0
0,1,24,7,4.6666,4.6667,0,44.3334,-35,0
0,1,24,8,4.6667,4.6667,0,44.3334,-30.3333,0
0,1,24,9,4.6667,4.6667,0,44.3334,-25.6666,0
0,1,23,9,4.6667,4.6667,0,39.6666,-25.6666,0
0,0,24,8,4.6667,4.6667,0,44.3334,-30.3333,0
0,1,23,9,4.6667,4.6667,0,39.6666,-25.6666,0
0,1,23,8,4.6667,4.6667,0,39.6666,-30.3333,0
0,1,23,7,4.6666,4.6667,0,39.6666,-35,0
0,1,24,7,4.6666,4.6667,0,44.3334,-35,0
0,1,25,7,4.6666,4.6666,0,49,-35,0
0,1,25,8,4.6667,4.6666,0,49,-30.3333,0
0,1,25,9,4.6667,4.6666,0,49,-25.6666,0
0,1,24,9,4.6667,4.6667,0,44.3334,-25.6666,0
0,0,25,8,4.6667,4.6666,0,49,-30.3333,0
0,1,24,9,4.6667,4.6667,0,44.3334,-25.6666,0
0,1,24,8,4.6667,4.6667,0,44.3334,-30.3333,0
0,1,24,7,4.6666,4.6667,0,44.3334,-35,0
0,1,25,7,4.6666,4.6666,0,49,-35,0
0,1,26,7,4.6666,4.6667,0,53.6666,-35,0
0,1,26,8,4.6667,4.6667,0,53.6666,-30.3333,0
0,1,26,9,4.6667,4.6667,0,53.6666,-25.6666,0
0,1,25,9,4.6667,4.6666,0,49,-25.6666,0
0,0,26,8,4.6667,4.6667,0,53.6666,-30.3333,0
0,1,25,9,4.6667,4.6666,0,49,-25.6666,0
0,1,25,8,4.6667,4.6666,0,49,-30.3333,0
0,1,25,7,4.6666,4.6666,0,49,-35,0
0,1,26,7,4.6666,4.6667,0,53.6666,-35,0
0,1,27,7,4.6666,4.6667,0,58.3334,-35,0
0,1,27,8,4.6667,4.6667,0,58.3334,-30.3333,0
0,1,27,9,4.6667,4.6667,0,58.3334,-25.6666,0
0,1,26,9,4.6667,4.6667,0,53.6666,-25.6666,0
0,0,27,8,4.6667,4.6667,0,58.3334,-30.3333,0
0,1,26,9,4.6667,4.6667,0,53.6666,-25.6666,0
0,1,26,8,4.6667,4.6667,0,53.6666,-30.3333,0
0,1,26,7,4.6666,4.6667,0,53.6666,-35,0
0,1,27,7,4.6666,4.6667,0,58.3334,-35,0
0,1,28,7,4.6666,4.6666,0,63,-35,0
0,1,28,8,4.6667,4.6666,0,63,-30.3333,0
0,1,28,9,4.6667,4.6666,0,63,-25.6666,0
0,1,27,9,4.6667,4.6667,0,58.3334,-25.6666,0
0,0,28,8,4.6667,4.6666,0,63,-30.3333,0
0,1,27,9,4.6667,4.6667,0,58.3334,-25.6666,0
0,1,27,8,4.6667,4.6667,0,58.3334,-30.3333,0
0,1,27,7,4.6666,4.6667,0,58.3334,-35,0
0,1,28,7,4.6666,4.6666,0,63,-35,0
0,1,29,7,4.6666,4.6667,0,67.6666,-35,0
0,1,29,8,4.6667,4.6667,0,67.6666,-30.3333,0
0,1,29,9,4.6667,4.6667,0,67.6666,-25.6666,0
0,1,28,9,4.6667,4.6666,0,63,-25.6666,0
0,0,29,8,4.6667,4.6667,0,67.6666,-30.3333,0
0,1,28,9,4.6667,4.6666,0,63,-25.6666,0
0,1,28,8,4.6667,4.6666,0,63,-30.3333,0
0,1,28,7,4.6666,4.6666,0,63,-35,0
0,1,29,7,4.6666,4.6667,0,67.6666,-35,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,9,4.6667,4.6667,0,67.6666,-25.6666,0
0,0,0,9,4.6667,4.6667,0,-67.6666,-25.6666,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,8,4.6667,4.6667,0,-67.6666,-30.3333,0
0,1,1,8,4.6667,4.6666,0,-63,-30.3333,0
0,1,1,9,4.6667,4.6666,0,-63,-25.6666,0
0,1,1,10,4.6666,4.6666,0,-63,-21,0
0,1,0,10,4.6666,4.6667,0,-67.6666,-21,0
0,0,1,9,4.6667,4.6666,0,-63,-25.6666,0
0,1,0,10,4.6666,4.6667,0,-67.6666,-21,0
0,1,0,9,4.6667,4.6667,0,-67.6666,-25.6666,0
0,1,0,8,4.6667,4.6667,0,-67.6666,-30.3333,0
0,1,1,8,4.6667,4.6666,0,-63,-30.3333,0
0,1,2,8,4.6667,4.6667,0,-58.3334,-30.3333,0
0,1,2,9,4.6667,4.6667,0,-58.3334,-25.6666,0
0,1,2,10,4.6666,4.6667,0,-58.3334,-21,0
0,1,1,10,4.6666,4.6666,0,-63,-21,0
0,0,2,9,4.6667,4.6667,0,-58.3334,-25.6666,0
0,1,1,10,4.6666,4.6666,0,-63,-21,0
0,1,1,9,4.6667,4.6666,0,-63,-25.6666,0
0,1,1,8,4.6667,4.6666,0,-63,-30.3333,0
0,1,2,8,4.6667,4.6667,0,-58.3334,-30.3333,0
0,1,3,8,4.6667,4.6667,0,-53.6666,-30.3333,0
0,1,3,9,4.6667,4.6667,0,-53.6666,-25.6666,0
0,1,3,10,4.6666,4.6667,0,-53.6666,-21,0
0,1,2,10,4.6666,4.6667,0,-58.3334,-21,0
0,0,3,9,4.6667,4.6667,0,-53.6666,-25.6666,0
0,1,2,10,4.6666,4.6667,0,-58.3334,-21,0
0,1,2,9,4.6667,4.6667,0,-58.3334,-25.6666,0
0,1,2,8,4.6667,4.6667,0,-58.3334,-30.3333,0
0,1,3,8,4.6667,4.6667,0,-53.6666,-30.3333,0
0,1,4,8,4.6667,4.6666,0,-49,-30.3333,0
0,1,4,9,4.6667,4.6666,0,-49,-25.6666,0
0,1,4,10,4.6666,4.6666,0,-49,-21,0
0,1,3,10,4.6666,4.6667,0,-53.6666,-21,0
0,0,4,9,4.6667,4.6666,0,-49,-25.6666,0
0,1,3,10,4.6666,4.6667,0,-53.6666,-21,0
0,1,3,9,4.6667,4.6667,0,-53.6666,-25.6666,0
0,1,3,8,4.6667,4.6667,0,-53.6666,-30.3333,0
0,1,4,8,4.6667,4.6666,0,-49,-30.3333,0
0,1,5,8,4.6667,4.6667,0,-44.3334,-30.3333,0
0,1,5,9,4.6667,4.6667,0,-44.3334,-25.6666,0
0,1,5,10,4.6666,4.6667,0,-44.3334,-21,0
0,1,4,10,4.6666,4.6666,0,-49,-21,0
0,0,5,9,4.6667,4.6667,0,-44.3334,-25.6666,0
0,1,4,10,4.6666,4.6666,0,-49,-21,0
0,1,4,9,4.6667,4.6666,0,-49,-25.6666,0
0,1,4,8,4.6667,4.6666,0,-49,-30.3333,0
0,1,5,8,4.6667,4.6667,0,-44.3334,-30.3333,0
0,1,6,8,4.6667,4.6667,0,-39.6666,-30.3333,0
0,1,6,9,4.6667,4.6667,0,-39.6666,-25.6666,0
0,1,6,10,4.6666,4.6667,0,-39.6666,-21,0
0,1,5,10,4.6666,4.6667,0,-44.3334,-21,0
0,0,6,9,4.6667,4.6667,0,-39.6666,-25.6666,0
0,1,5,10,4.6666,4.6667,0,-44.3334,-21,0
0,1,5,9,4.6667,4.6667,0,-44.3334,-25.6666,0
0,1,5,8,4.6667,4.6667,0,-44.3334,-30.3333,0
0,1,6,8,4.6667,4.6667,0,-39.6666,-30.3333,0
0,1,7,8,4.6667,4.6666,0,-35,-30.3333,0
0,1,7,9,4.6667,4.6666,0,-35,-25.6666,0
0,1,7,10,4.6666,4.6666,0,-35,-21,0
0,1,6,10,4.6666,4.6667,0,-39.6666,-21,0
0,0,7,9,4.6667,4.6666,0,-35,-25.6666,0
0,1,6,10,4.6666,4.6667,0,-39.6666,-21,0
0,1,6,9,4.6667,4.6667,0,-39.6666,-25.6666,0
0,1,6,8,4.6667,4.6667,0,-39.6666,-30.3333,0
0,1,7,8,4.6667,4.6666,0,-35,-30.3333,0
0,1,8,8,4.6667,4.6667,0,-30.3333,-30.3333,0
0,1,8,9,4.6667,4.6667,0,-30.3333,-25.6666,0
0,1,8,10,4.6666,4.6667,0,-30.3333,-21,0
0,1,7,10,4.6666,4.6666,0,-35,-21,0
0,0,8,9,4.6667,4.6667,0,-30.3333,-25.6666,0
0,1,7,10,4.6666,4.6666,0,-35,-21,0
0,1,7,9,4.6667,4.6666,0,-35,-25.6666,0
0,1,7,8,4.6667,4.6666,0,-35,-30.3333,0
0,1,8,8,4.6667,4.6667,0,-30.3333,-30.3333,0
0,1,9,8,4.6667,4.6667,0,-25.6666,-30.3333,0
0,1,9,9,4.6667,4.6667,0,-25.6666,-25.6666,0
0,1,9,10,4.6666,4.6667,0,-25.6666,-21,0
0,1,8,10,4.6666,4.6667,0,-30.3333,-21,0
0,0,9,9,4.6667,4.6667,0,-25.6666,-25.6666,0
0,1,8,10,4.6666,4.6667,0,-30.3333,-21,0
0,1,8,9,4.6667,4.6667,0,-30.3333,-25.6666,0
0,1,8,8,4.6667,4.6667,0,-30.3333,-30.3333,0
0,1,9,8,4.6667,4.6667,0,-25.6666,-30.3333,0
0,1,10,8,4.6667,4.6666,0,-21,-30.3333,0
0,1,10,9,4.6667,4.6666,0,-21,-25.6666,0
0,1,10,10,4.6666,4.6666,0,-21,-21,0
0,1,9,10,4.6666,4.6667,0,-25.6666,-21,0
0,0,10,9,4.6667,4.6666,0,-21,-25.6666,0
0,1,9,10,4.6666,4.6667,0,-25.6666,-21,0
0,1,9,9,4.6667,4.6667,0,-25.6666,-25.6666,0
0,1,9,8,4.6667,4.6667,0,-25.6666,-30.3333,0
0,1,10,8,4.6667,4.6666,0,-21,-30.3333,0
0,1,11,8,4.6667,4.6667,0,-16.3334,-30.3333,0
0,1,11,9,4.6667,4.6667,0,-16.3334,-25.6666,0
0,1,11,10,4.6666,4.6667,0,-16.3334,-21,0
0,1,10,10,4.6666,4.6666,0,-21,-21,0
0,0,11,9,4.6667,4.6667,0,-16.3334,-25.6666,0
0,1,10,10,4.6666,4.6666,0,-21,-21,0
0,1,10,9,4.6667,4.6666,0,-21,-25.6666,0
